8.933267,5.659125,0.320000,117.458824,126.494118,103.403922,571.570000,652.420000,56.040000,42204.000000,1.000000,0.972300,0.027181,0.000519,0.000060,-0.003685,0.000000,-0.003685,0.000000,-0.003685,87.000000,-0.003685
9.202965,5.765724,0.330000,168.658824,186.729412,173.678431,571.770000,652.630000,56.050000,42575.000000,1.000000,0.968841,0.030637,0.000522,0.000047,-0.003685,0.000000,-0.003685,0.000000,-0.003685,90.000000,0.000000
9.292489,5.173368,0.440000,60.235294,67.262745,52.203922,572.100000,652.130000,56.160000,39168.000000,1.000000,0.950640,0.048833,0.000527,0.000050,-0.003685,0.000000,-0.003685,0.000000,-0.003685,90.000000,0.000000
9.599842,5.218469,0.380000,46.180392,58.227451,49.192157,572.360000,652.300000,56.100000,43493.000000,1.000000,0.951637,0.047819,0.000545,0.000032,-0.003685,0.000000,-0.003685,0.000000,-0.003685,93.000000,0.000000
9.426192,5.486136,0.320000,60.235294,67.262745,52.203922,572.090000,652.470000,56.040000,42401.000000,1.000000,0.954997,0.044468,0.000535,0.000036,-0.003685,0.000000,-0.003685,0.000000,-0.003685,93.000000,0.000000
9.725146,5.513085,0.390000,64.250980,82.321569,68.266667,572.350000,652.620000,56.110000,45306.000000,1.000000,0.951168,0.048291,0.000541,0.000023,-0.003685,0.000000,-0.003685,0.000000,-0.003685,96.000000,0.000000
9.075369,5.990044,0.280000,77.301961,80.313725,65.254902,571.560000,652.780000,56.000000,42291.000000,1.000000,0.976922,0.022556,0.000522,0.000051,-0.003685,0.000000,-0.003685,0.000000,-0.003685,90.000000,0.000000
9.336667,6.078492,0.360000,168.658824,186.729412,173.678431,571.760000,652.970000,56.080000,43406.000000,1.000000,0.957383,0.042093,0.000524,0.000040,-0.003685,0.000000,-0.003685,0.000000,-0.003685,124.000000,0.000000
9.564094,5.807979,0.390000,168.658824,186.729412,173.678431,572.080000,652.820000,56.110000,43449.000000,1.000000,0.956304,0.043171,0.000525,0.000028,-0.003685,0.000000,-0.003685,0.000000,-0.003685,93.000000,0.000000
9.867248,5.844004,0.390000,63.247059,80.313725,65.254902,572.340000,652.980000,56.110000,43493.000000,1.000000,0.949122,0.050354,0.000524,0.000017,-0.003685,0.000000,-0.003685,0.000000,-0.003685,96.000000,0.000000
9.799504,5.126083,0.360000,76.298039,103.403922,79.309804,572.580000,652.300000,56.080000,46748.000000,1.000000,0.945980,0.053461,0.000559,0.000031,-0.003685,0.000000,-0.003685,0.000000,-0.003685,96.000000,0.000000
9.945251,4.893365,0.360000,76.298039,103.403922,79.309804,572.810000,652.150000,56.080000,45044.000000,1.000000,0.945481,0.053955,0.000564,0.000033,-0.003685,0.000000,-0.003685,0.000000,-0.003685,99.000000,0.000000
10.066356,5.178906,0.360000,50.196078,67.262745,54.211765,572.800000,652.460000,56.080000,47643.000000,1.000000,0.940485,0.058950,0.000565,0.000021,-0.003685,0.000000,-0.003685,0.000000,-0.003685,99.000000,0.000000
10.580000,4.764938,0.290000,84.329412,115.450980,86.337255,573.440000,652.300000,56.010000,44957.000000,1.000000,0.932951,0.066504,0.000545,0.000019,-0.003685,0.000000,-0.003685,0.000000,-0.003685,105.000000,0.000000
10.372078,4.982351,0.300000,84.329412,115.450980,86.337255,573.160000,652.410000,56.020000,45546.000000,1.000000,0.945688,0.053754,0.000557,0.000020,-0.003685,0.000000,-0.003685,0.000000,-0.003685,102.000000,0.000000
9.929007,5.429775,0.350000,50.196078,67.262745,54.211765,572.570000,652.630000,56.070000,44541.000000,1.000000,0.947689,0.051762,0.000549,0.000019,-0.003685,0.000000,-0.003685,0.000000,-0.003685,99.000000,0.000000
10.213333,5.496549,0.330000,95.372549,123.482353,99.388235,572.800000,652.810000,56.050000,45350.000000,1.000000,0.943253,0.056205,0.000542,0.000012,-0.003685,0.000000,-0.003685,0.000000,-0.003685,102.000000,0.000000
10.058511,5.733467,0.340000,95.372549,123.482353,99.388235,572.560000,652.960000,56.060000,42706.000000,1.000000,0.945520,0.053964,0.000516,0.000012,-0.003685,0.000000,-0.003685,0.000000,-0.003685,99.000000,0.000000
10.518379,5.322345,0.290000,52.203922,72.282353,59.231373,573.150000,652.780000,56.010000,45262.000000,1.000000,0.954332,0.045106,0.000562,0.000011,-0.003685,0.000000,-0.003685,0.000000,-0.003685,105.000000,0.000000
